start_location,end_location,time_road
HR03,PL12,21
HR03,PL21,18
HR03,PL22,15
HR03,PL31,24
HR03,PL32,20
HR03,PL33,20
HR03,PL34,25
HR03,PL41,22
HR03,PL42,26
HR03,PL43,23
HR03,PL51,18
HR03,PL52,16
HR03,PL61,23
HR03,PL62,26
HR03,PL63,25
HR03,PT11,36
HR03,PT15,38
HR03,PT16,37
HR03,PT17,38
HR03,PT18,36
HR03,PT20,103
HR03,PT30,80
HR03,RO11,18
HR03,RO12,20
HR03,RO21,26
HR03,RO22,25
HR03,RO31,22
HR03,RO32,21
HR03,RO41,18
HR03,RO42,16
HR03,SE11,34
HR03,SE12,34
HR03,SE21,32
HR03,SE22,28
HR03,SE23,31
HR03,SE31,34
HR03,SE32,40
HR03,SE33,45
HR03,SI01,6
HR03,SI02,6
HR03,SK01,11
HR03,SK02,12
HR03,SK03,15
HR03,SK04,17
HR03,UKC1,32
HR03,UKC2,32
HR03,UKD1,32
HR03,UKD3,31
HR03,UKD4,31
HR03,UKD6,31
HR03,UKD7,31
HR03,UKE1,31
HR03,UKE2,31
HR03,UKE3,30
HR03,UKE4,31
HR03,UKF1,30
HR03,UKF2,29
HR03,UKF3,30
HR03,UKG1,30
HR03,UKG2,30
HR03,UKG3,30
HR03,UKH1,29
HR03,UKH2,28
HR03,UKH3,28
HR03,UKI1,29
HR03,UKI2,28
HR03,UKJ1,29
HR03,UKJ2,28
HR03,UKJ3,29
HR03,UKJ4,27
HR03,UKK1,30
HR03,UKK2,30
HR03,UKK3,32
HR03,UKK4,31
HR03,UKL1,31
HR03,UKL2,30
HR03,UKM2,35
HR03,UKM3,35
HR03,UKM5,38
HR03,UKM6,38
HR03,UKN0,39
HR04,AT11,6
HR04,AT12,7
HR04,AT13,7
HR04,AT21,6
HR04,AT22,5
HR04,AT31,8
HR04,AT32,8
HR04,AT33,11
HR04,AT34,13
HR04,BE10,19
HR04,BE21,18
HR04,BE22,18
HR04,BE23,19
HR04,BE24,19
HR04,BE25,20
HR04,BE31,19
HR04,BE32,19
HR04,BE33,17
HR04,BE34,17
HR04,BE35,18
HR04,BG31,14
HR04,BG32,17
HR04,BG33,20
HR04,BG34,16
HR04,BG41,14
HR04,BG42,15
HR04,CY00,39
HR04,CZ01,11
HR04,CZ02,12
HR04,CZ03,12
HR04,CZ04,13
HR04,CZ05,13
HR04,CZ06,9
HR04,CZ07,10
HR04,CZ08,12
HR04,DE11,14
HR04,DE12,14
HR04,DE13,16
HR04,DE14,14
HR04,DE21,11
HR04,DE22,9
HR04,DE23,10
HR04,DE24,12
HR04,DE25,11
HR04,DE26,13
HR04,DE27,12
HR04,DE30,16
HR04,DE40,16
HR04,DE50,19
HR04,DE60,20
HR04,DE71,14
HR04,DE72,15
HR04,DE73,15
HR04,DE80,19
HR04,DE91,16
HR04,DE92,18
HR04,DE93,19
HR04,DE94,19
HR04,DEA1,17
HR04,DEA2,16
HR04,DEA3,17
HR04,DEA4,17
HR04,DEA5,17
HR04,DEB1,15
HR04,DEB2,16
HR04,DEB3,14
HR04,DEC0,16
HR04,DED2,14
HR04,DED4,14
HR04,DED5,15
HR04,DEE0,15
HR04,DEF0,20
HR04,DEG0,14
HR04,DK01,25
HR04,DK02,24
HR04,DK03,23
HR04,DK04,23
HR04,DK05,26
HR04,EE00,37
HR04,EL11,18
HR04,EL12,15
HR04,EL13,16
HR04,EL14,17
HR04,EL21,18
HR04,EL22,23
HR04,EL23,21
HR04,EL24,19
HR04,EL25,24
HR04,EL30,21
HR04,EL41,28
HR04,EL42,31
HR04,EL43,36
HR04,ES11,34
HR04,ES12,30
HR04,ES13,28
HR04,ES21,26
HR04,ES22,26
HR04,ES23,27
HR04,ES24,25
HR04,ES30,29
HR04,ES41,29
HR04,ES42,29
HR04,ES43,33
HR04,ES51,21
HR04,ES52,27
HR04,ES53,30
HR04,ES61,34
HR04,ES62,29
HR04,ES63,39
HR04,ES64,40
HR04,ES70,90
HR04,FI19,44
HR04,FI1B,41
HR04,FI1C,42
HR04,FI1D,47
HR04,FI20,38
HR04,FR10,22
HR04,FR21,19
HR04,FR22,22
HR04,FR23,24
HR04,FR24,20
HR04,FR25,26
HR04,FR26,16
HR04,FR30,20
HR04,FR41,17
HR04,FR42,16
HR04,FR43,17
HR04,FR51,24
HR04,FR52,28
HR04,FR53,22
HR04,FR61,23
HR04,FR62,19
HR04,FR63,19
HR04,FR71,14
HR04,FR72,16
HR04,FR81,17
HR04,FR82,14
HR04,FR83,19
HR04,HR03,6
HR04,HR04,3
HR04,HU10,6
HR04,HU21,6
HR04,HU22,6
HR04,HU23,5
HR04,HU31,8
HR04,HU32,10
HR04,HU33,8
HR04,IE01,38
HR04,IE02,36
HR04,ITC1,10
HR04,ITC2,11
HR04,ITC3,10
HR04,ITC4,9
HR04,ITF1,12
HR04,ITF2,14
HR04,ITF3,15
HR04,ITF4,17
HR04,ITF5,17
HR04,ITF6,19
HR04,ITG1,24
HR04,ITG2,26
HR04,ITH1,11
HR04,ITH2,9
HR04,ITH3,7
HR04,ITH4,5
HR04,ITH5,9
HR04,ITI1,9
HR04,ITI2,11
HR04,ITI3,11
HR04,ITI4,13
HR04,LT00,30
HR04,LU00,16
HR04,LV00,33
HR04,MT00,30
HR04,NL11,20
HR04,NL12,20
HR04,NL13,20
HR04,NL21,19
HR04,NL22,18
HR04,NL23,19
HR04,NL31,19
HR04,NL32,19
HR04,NL33,19
HR04,NL34,19
HR04,NL41,18
HR04,NL42,17
HR04,PL11,18
HR04,PL12,19
HR04,PL21,15
HR04,PL22,13
HR04,PL31,21
HR04,PL32,16
HR04,PL33,17
HR04,PL34,23
HR04,PL41,19
HR04,PL42,24
HR04,PL43,19
HR04,PL51,16
HR04,PL52,14
HR04,PL61,21
HR04,PL62,24
HR04,PL63,23
HR04,PT11,35
HR04,PT15,37
HR04,PT16,36
HR04,PT17,37
HR04,PT18,36
HR04,PT20,101
HR04,PT30,79
HR04,RO11,13
HR04,RO12,15
HR04,RO21,20
HR04,RO22,20
HR04,RO31,16
HR04,RO32,16
HR04,RO41,13
HR04,RO42,10
HR04,SE11,32
HR04,SE12,32
HR04,SE21,29
HR04,SE22,25
HR04,SE23,29
HR04,SE31,33
HR04,SE32,37
HR04,SE33,43
HR04,SI01,4
HR04,SI02,4
HR04,SK01,8
HR04,SK02,9
HR04,SK03,10
HR04,SK04,13
HR04,UKC1,30
HR04,UKC2,30
HR04,UKD1,30
HR04,UKD3,29
HR04,UKD4,30
HR04,UKD6,29
HR04,UKD7,29
HR04,UKE1,29
HR04,UKE2,29
HR04,UKE3,28
HR04,UKE4,29
HR04,UKF1,28
HR04,UKF2,26
HR04,UKF3,28
HR04,UKG1,27
HR04,UKG2,28
HR04,UKG3,28
HR04,UKH1,27
HR04,UKH2,26
HR04,UKH3,26
HR04,UKI1,26
HR04,UKI2,26
HR04,UKJ1,26
HR04,UKJ2,26
HR04,UKJ3,26
HR04,UKJ4,25
HR04,UKK1,28
HR04,UKK2,27
HR04,UKK3,30
HR04,UKK4,29
HR04,UKL1,29
HR04,UKL2,29
HR04,UKM2,33
HR04,UKM3,33
HR04,UKM5,35
HR04,UKM6,36
HR04,UKN0,37
HU10,AT11,5
HU10,AT12,5
HU10,AT13,5
HU10,AT21,9
HU10,AT22,7
HU10,AT31,7
HU10,AT32,9
HU10,AT33,11
HU10,AT34,13
HU10,BE10,19
HU10,BE21,19
HU10,BE22,18
HU10,BE23,19
HU10,BE24,19
HU10,BE25,20
HU10,BE31,19
HU10,BE32,19
HU10,BE33,18
HU10,BE34,17
HU10,BE35,18
HU10,BG31,14
HU10,BG32,17
HU10,BG33,18
HU10,BG34,22
HU10,BG41,15
HU10,BG42,17
HU10,CY00,40
HU10,CZ01,9
HU10,CZ02,9
HU10,CZ03,11
HU10,CZ04,11
HU10,CZ05,10
HU10,CZ06,6
HU10,CZ07,8
HU10,CZ08,9
HU10,DE11,13
HU10,DE12,14
HU10,DE13,16
HU10,DE14,14
HU10,DE21,11
HU10,DE22,9
HU10,DE23,10
HU10,DE24,12
HU10,DE25,11
HU10,DE26,13
HU10,DE27,12
HU10,DE30,13
HU10,DE40,13
HU10,DE50,16
HU10,DE60,17
HU10,DE71,14
HU10,DE72,15
HU10,DE73,14
HU10,DE80,16
HU10,DE91,14
HU10,DE92,15
HU10,DE93,16
HU10,DE94,17
HU10,DEA1,17
HU10,DEA2,16
HU10,DEA3,17
HU10,DEA4,16
HU10,DEA5,17
HU10,DEB1,15
HU10,DEB2,16
HU10,DEB3,14
HU10,DEC0,15
HU10,DED2,11
HU10,DED4,12
HU10,DED5,11
HU10,DEE0,13
HU10,DEF0,17
HU10,DEG0,13
HU10,DK01,21
HU10,DK02,21
HU10,DK03,20
HU10,DK04,21
HU10,DK05,23
HU10,EE00,35
HU10,EL11,19
HU10,EL12,16
HU10,EL13,17
HU10,EL14,18
HU10,EL21,19
HU10,EL22,24
HU10,EL23,21
HU10,EL24,20
HU10,EL25,24
HU10,EL30,21
HU10,EL41,29
HU10,EL42,32
HU10,EL43,37
HU10,ES11,39
HU10,ES12,35
HU10,ES13,33
HU10,ES21,31
HU10,ES22,30
HU10,ES23,30
HU10,ES24,27
HU10,ES30,31
HU10,ES41,34
HU10,ES42,32
HU10,ES43,36
HU10,ES51,24
HU10,ES52,30
HU10,ES53,33
HU10,ES61,37
HU10,ES62,32
HU10,ES63,41
HU10,ES64,42
HU10,ES70,93
HU10,FI19,42
HU10,FI1B,39
HU10,FI1C,41
HU10,FI1D,46
HU10,FI20,34
HU10,FR10,21
HU10,FR21,19
HU10,FR22,21
HU10,FR23,24
HU10,FR24,24
HU10,FR25,25
HU10,FR26,21
HU10,FR30,20
HU10,FR41,17
HU10,FR42,16
HU10,FR43,18
HU10,FR51,26
HU10,FR52,29
HU10,FR53,27
HU10,FR61,28
HU10,FR62,22
HU10,FR63,24
HU10,FR71,17
HU10,FR72,20
HU10,FR81,20
HU10,FR82,17
HU10,FR83,22
HU10,HR03,10
HU10,HR04,6
HU10,HU10,1
HU10,HU21,3
HU10,HU22,4
HU10,HU23,4
HU10,HU31,3
HU10,HU32,5
HU10,HU33,4
HU10,IE01,37
HU10,IE02,36
HU10,ITC1,14
HU10,ITC2,14
HU10,ITC3,14
HU10,ITC4,12
HU10,ITF1,15
HU10,ITF2,17
HU10,ITF3,18
HU10,ITF4,20
HU10,ITF5,20
HU10,ITF6,23
HU10,ITG1,27
HU10,ITG2,30
HU10,ITH1,12
HU10,ITH2,12
HU10,ITH3,10
HU10,ITH4,9
HU10,ITH5,12
HU10,ITI1,13
HU10,ITI2,14
HU10,ITI3,14
HU10,ITI4,16
HU10,LT00,27
HU10,LU00,17
HU10,LV00,31
HU10,MT00,34
HU10,NL11,18
HU10,NL12,19
HU10,NL13,18
HU10,NL21,18
HU10,NL22,18
HU10,NL23,19
HU10,NL31,19
HU10,NL32,20
HU10,NL33,20
HU10,NL34,19
HU10,NL41,18
HU10,NL42,17
HU10,PL11,16
HU10,PL12,18
HU10,PL21,11
HU10,PL22,11
HU10,PL31,16
HU10,PL32,12
HU10,PL33,15
HU10,PL34,21
HU10,PL41,18
HU10,PL42,21
HU10,PL43,17
HU10,PL51,13
HU10,PL52,12
HU10,PL61,19
HU10,PL62,22
HU10,PL63,21
HU10,PT11,39
HU10,PT15,40
HU10,PT16,39
HU10,PT17,40
HU10,PT18,39
HU10,PT20,105
HU10,PT30,82
HU10,RO11,9
HU10,RO12,11
HU10,RO21,17
HU10,RO22,17
HU10,RO31,13
HU10,RO32,14
HU10,RO41,11
HU10,RO42,7
HU10,SE11,29
HU10,SE12,28
HU10,SE21,25
HU10,SE22,22
HU10,SE23,25
HU10,SE31,29
HU10,SE32,33
HU10,SE33,38
HU10,SI01,6
HU10,SI02,8
HU10,SK01,5
HU10,SK02,5
HU10,SK03,6
HU10,SK04,8
HU10,UKC1,29
HU10,UKC2,29
HU10,UKD1,30
HU10,UKD3,28
HU10,UKD4,29
HU10,UKD6,28
HU10,UKD7,28
HU10,UKE1,28
HU10,UKE2,28
HU10,UKE3,28
HU10,UKE4,28
HU10,UKF1,27
HU10,UKF2,26
HU10,UKF3,27
HU10,UKG1,27
HU10,UKG2,27
HU10,UKG3,27
HU10,UKH1,26
HU10,UKH2,25
HU10,UKH3,25
HU10,UKI1,25
HU10,UKI2,25
HU10,UKJ1,25
HU10,UKJ2,25
HU10,UKJ3,26
HU10,UKJ4,24
HU10,UKK1,27
HU10,UKK2,27
HU10,UKK3,29
HU10,UKK4,28
HU10,UKL1,28
HU10,UKL2,27
HU10,UKM2,32
HU10,UKM3,32
HU10,UKM5,35
HU10,UKM6,35
HU10,UKN0,36
HU21,AT11,4
HU21,AT12,5
HU21,AT13,4
HU21,AT21,8
HU21,AT22,6
HU21,AT31,7
HU21,AT32,9
HU21,AT33,10
HU21,AT34,12
HU21,BE10,18
HU21,BE21,18
HU21,BE22,18
HU21,BE23,19
HU21,BE24,18
HU21,BE25,19
HU21,BE31,18
HU21,BE32,19
HU21,BE33,17
HU21,BE34,17
HU21,BE35,18
HU21,BG31,15
HU21,BG32,17
HU21,BG33,19
HU21,BG34,20
HU21,BG41,16
HU21,BG42,18
HU21,CY00,42
HU21,CZ01,8
HU21,CZ02,9
HU21,CZ03,10
HU21,CZ04,10
HU21,CZ05,10
HU21,CZ06,6
HU21,CZ07,7
HU21,CZ08,9
HU21,DE11,13
HU21,DE12,14
HU21,DE13,15
HU21,DE14,13
HU21,DE21,10
HU21,DE22,9
HU21,DE23,10
HU21,DE24,12
HU21,DE25,11
HU21,DE26,13
HU21,DE27,12
HU21,DE30,13
HU21,DE40,13
HU21,DE50,16
HU21,DE60,17
HU21,DE71,14
HU21,DE72,15
HU21,DE73,14
HU21,DE80,15
HU21,DE91,14
HU21,DE92,15
HU21,DE93,16
HU21,DE94,17
HU21,DEA1,17
HU21,DEA2,16
HU21,DEA3,17
HU21,DEA4,16
HU21,DEA5,16
HU21,DEB1,15
HU21,DEB2,16
HU21,DEB3,14
HU21,DEC0,15
HU21,DED2,10
HU21,DED4,11
HU21,DED5,11
HU21,DEE0,13
HU21,DEF0,17
HU21,DEG0,13
HU21,DK01,21
HU21,DK02,21
HU21,DK03,20
HU21,DK04,21
HU21,DK05,22
HU21,EE00,34
HU21,EL11,20
HU21,EL12,17
HU21,EL13,19
HU21,EL14,20
HU21,EL21,21
HU21,EL22,26
HU21,EL23,23
HU21,EL24,21
HU21,EL25,26
HU21,EL30,23
HU21,EL41,30
HU21,EL42,34
HU21,EL43,38
HU21,ES11,37
HU21,ES12,33
HU21,ES13,31
HU21,ES21,29
HU21,ES22,29
HU21,ES23,29
HU21,ES24,27
HU21,ES30,31
HU21,ES41,32
HU21,ES42,31
HU21,ES43,35
HU21,ES51,23
HU21,ES52,29
HU21,ES53,33
HU21,ES61,36
HU21,ES62,31
HU21,ES63,41
HU21,ES64,42
HU21,ES70,91
HU21,FI19,40
HU21,FI1B,37
HU21,FI1C,39
HU21,FI1D,44
HU21,FI20,34
HU21,FR10,21
HU21,FR21,19
HU21,FR22,21
HU21,FR23,23
HU21,FR24,23
HU21,FR25,25
HU21,FR26,20
HU21,FR30,20
HU21,FR41,17
HU21,FR42,16
HU21,FR43,18
HU21,FR51,26
HU21,FR52,29
HU21,FR53,25
HU21,FR61,26
HU21,FR62,22
HU21,FR63,22
HU21,FR71,17
HU21,FR72,20
HU21,FR81,19
HU21,FR82,16
HU21,FR83,21
HU21,HR03,9
HU21,HR04,6
HU21,HU10,3
HU21,HU21,2
HU21,HU22,3
HU21,HU23,4
HU21,HU31,5
HU21,HU32,6
HU21,HU33,5
HU21,IE01,37
HU21,IE02,36
HU21,ITC1,13
HU21,ITC2,13
HU21,ITC3,13
HU21,ITC4,11
HU21,ITF1,15
HU21,ITF2,17
HU21,ITF3,17
HU21,ITF4,19
HU21,ITF5,19
HU21,ITF6,22
HU21,ITG1,26
HU21,ITG2,29
HU21,ITH1,13
HU21,ITH2,11
HU21,ITH3,9
HU21,ITH4,8
HU21,ITH5,11
HU21,ITI1,12
HU21,ITI2,13
HU21,ITI3,13
HU21,ITI4,15
HU21,LT00,27
HU21,LU00,16
HU21,LV00,30
HU21,MT00,33
HU21,NL11,18
HU21,NL12,19
HU21,NL13,18
HU21,NL21,18
HU21,NL22,18
HU21,NL23,19
HU21,NL31,19
HU21,NL32,19
HU21,NL33,19
HU21,NL34,19
HU21,NL41,18
HU21,NL42,17
HU21,PL11,16
HU21,PL12,17
HU21,PL21,11
HU21,PL22,11
HU21,PL31,17
HU21,PL32,13
HU21,PL33,15
HU21,PL34,21
HU21,PL41,17
HU21,PL42,21
HU21,PL43,16
HU21,PL51,12
HU21,PL52,12
HU21,PL61,18
HU21,PL62,22
HU21,PL63,21
HU21,PT11,38
HU21,PT15,40
HU21,PT16,39
HU21,PT17,39
HU21,PT18,39
HU21,PT20,104
HU21,PT30,82
HU21,RO11,11
HU21,RO12,12
HU21,RO21,17
HU21,RO22,18
HU21,RO31,14
HU21,RO32,15
HU21,RO41,12
HU21,RO42,8
HU21,SE11,28
HU21,SE12,28
HU21,SE21,25
HU21,SE22,22
HU21,SE23,25
HU21,SE31,29
HU21,SE32,33
HU21,SE33,39
HU21,SI01,6
HU21,SI02,7
HU21,SK01,4
HU21,SK02,5
HU21,SK03,7
HU21,SK04,9
HU21,UKC1,28
HU21,UKC2,29
HU21,UKD1,30
HU21,UKD3,28
HU21,UKD4,28
HU21,UKD6,28
HU21,UKD7,28
HU21,UKE1,28
HU21,UKE2,29
HU21,UKE3,27
HU21,UKE4,28
HU21,UKF1,27
HU21,UKF2,26
HU21,UKF3,27
HU21,UKG1,27
HU21,UKG2,27
HU21,UKG3,27
HU21,UKH1,26
HU21,UKH2,25
HU21,UKH3,25
HU21,UKI1,25
HU21,UKI2,25
HU21,UKJ1,25
HU21,UKJ2,25
HU21,UKJ3,26
HU21,UKJ4,24
HU21,UKK1,27
HU21,UKK2,27
HU21,UKK3,29
HU21,UKK4,28
HU21,UKL1,28
HU21,UKL2,27
HU21,UKM2,32
HU21,UKM3,32
HU21,UKM5,35
HU21,UKM6,35
HU21,UKN0,36
HU22,AT11,2
HU22,AT12,4
HU22,AT13,3
HU22,AT21,7
HU22,AT22,4
HU22,AT31,6
HU22,AT32,7
HU22,AT33,9
HU22,AT34,11
HU22,BE10,17
HU22,BE21,17
HU22,BE22,16
HU22,BE23,17
HU22,BE24,17
HU22,BE25,18
HU22,BE31,17
HU22,BE32,17
HU22,BE33,16
HU22,BE34,15
HU22,BE35,16
HU22,BG31,17
HU22,BG32,20
HU22,BG33,22
HU22,BG34,22
HU22,BG41,19
HU22,BG42,20
HU22,CY00,44
HU22,CZ01,7
HU22,CZ02,8
HU22,CZ03,9
HU22,CZ04,10
HU22,CZ05,9
HU22,CZ06,5
HU22,CZ07,6
HU22,CZ08,7
HU22,DE11,12
HU22,DE12,12
HU22,DE13,14
HU22,DE14,12
HU22,DE21,9
HU22,DE22,7
HU22,DE23,8
HU22,DE24,10
HU22,DE25,9
HU22,DE26,11
HU22,DE27,10
HU22,DE30,12
HU22,DE40,12
HU22,DE50,15
HU22,DE60,16
HU22,DE71,12
HU22,DE72,13
HU22,DE73,13
HU22,DE80,14
HU22,DE91,13
HU22,DE92,14
HU22,DE93,15
HU22,DE94,16
HU22,DEA1,15
HU22,DEA2,15
HU22,DEA3,16
HU22,DEA4,15
HU22,DEA5,15
HU22,DEB1,13
HU22,DEB2,14
HU22,DEB3,13
HU22,DEC0,14
HU22,DED2,10
HU22,DED4,11
HU22,DED5,11
HU22,DEE0,12
HU22,DEF0,17
HU22,DEG0,12
HU22,DK01,21
HU22,DK02,20
HU22,DK03,19
HU22,DK04,20
HU22,DK05,21
HU22,EE00,32
HU22,EL11,23
HU22,EL12,20
HU22,EL13,21
HU22,EL14,22
HU22,EL21,24
HU22,EL22,28
HU22,EL23,26
HU22,EL24,24
HU22,EL25,28
HU22,EL30,26
HU22,EL41,33
HU22,EL42,35
HU22,EL43,40
HU22,ES11,37
HU22,ES12,32
HU22,ES13,30
HU22,ES21,28
HU22,ES22,28
HU22,ES23,28
HU22,ES24,26
HU22,ES30,30
HU22,ES41,31
HU22,ES42,30
HU22,ES43,35
HU22,ES51,22
HU22,ES52,29
HU22,ES53,32
HU22,ES61,35
HU22,ES62,31
HU22,ES63,40
HU22,ES64,41
HU22,ES70,92
HU22,FI19,39
HU22,FI1B,36
HU22,FI1C,38
HU22,FI1D,43
HU22,FI20,33
HU22,FR10,20
HU22,FR21,17
HU22,FR22,20
HU22,FR23,22
HU22,FR24,22
HU22,FR25,24
HU22,FR26,19
HU22,FR30,18
HU22,FR41,15
HU22,FR42,14
HU22,FR43,16
HU22,FR51,24
HU22,FR52,27
HU22,FR53,24
HU22,FR61,25
HU22,FR62,21
HU22,FR63,21
HU22,FR71,16
HU22,FR72,18
HU22,FR81,18
HU22,FR82,15
HU22,FR83,21
HU22,HR03,9
HU22,HR04,6
HU22,HU10,4
HU22,HU21,3
HU22,HU22,2
HU22,HU23,5
HU22,HU31,7
HU22,HU32,8
HU22,HU33,8
HU22,IE01,35
HU22,IE02,34
HU22,ITC1,12
HU22,ITC2,13
HU22,ITC3,12
HU22,ITC4,11
HU22,ITF1,14
HU22,ITF2,16
HU22,ITF3,17
HU22,ITF4,18
HU22,ITF5,18
HU22,ITF6,21
HU22,ITG1,26
HU22,ITG2,28
HU22,ITH1,12
HU22,ITH2,11
HU22,ITH3,9
HU22,ITH4,7
HU22,ITH5,10
HU22,ITI1,11
HU22,ITI2,13
HU22,ITI3,13
HU22,ITI4,15
HU22,LT00,25
HU22,LU00,15
HU22,LV00,29
HU22,MT00,32
HU22,NL11,17
HU22,NL12,18
HU22,NL13,17
HU22,NL21,17
HU22,NL22,17
HU22,NL23,18
HU22,NL31,17
HU22,NL32,18
HU22,NL33,18
HU22,NL34,17
HU22,NL41,17
HU22,NL42,15
HU22,PL11,14
HU22,PL12,15
HU22,PL21,10
HU22,PL22,9
HU22,PL31,17
HU22,PL32,13
HU22,PL33,14
HU22,PL34,19
HU22,PL41,15
HU22,PL42,19
HU22,PL43,15
HU22,PL51,11
HU22,PL52,10
HU22,PL61,17
HU22,PL62,20
HU22,PL63,19
HU22,PT11,37
HU22,PT15,39
HU22,PT16,38
HU22,PT17,39
HU22,PT18,38
HU22,PT20,105
HU22,PT30,81
HU22,RO11,13
HU22,RO12,14
HU22,RO21,20
HU22,RO22,20
HU22,RO31,17
HU22,RO32,17
HU22,RO41,14
HU22,RO42,10
HU22,SE11,27
HU22,SE12,27
HU22,SE21,25
HU22,SE22,21
HU22,SE23,24
HU22,SE31,28
HU22,SE32,33
HU22,SE33,38
HU22,SI01,5
HU22,SI02,6
HU22,SK01,3
HU22,SK02,4
HU22,SK03,6
HU22,SK04,10
HU22,UKC1,27
HU22,UKC2,28
HU22,UKD1,28
HU22,UKD3,27
HU22,UKD4,27
HU22,UKD6,26
HU22,UKD7,27
HU22,UKE1,27
HU22,UKE2,27
HU22,UKE3,26
HU22,UKE4,26
HU22,UKF1,26
HU22,UKF2,25
HU22,UKF3,26
HU22,UKG1,25
HU22,UKG2,26
HU22,UKG3,25
HU22,UKH1,24
HU22,UKH2,24
HU22,UKH3,23
HU22,UKI1,24
HU22,UKI2,23
HU22,UKJ1,24
HU22,UKJ2,23
HU22,UKJ3,24
HU22,UKJ4,22
HU22,UKK1,25
HU22,UKK2,25
HU22,UKK3,28
HU22,UKK4,26
HU22,UKL1,26
HU22,UKL2,26
HU22,UKM2,31
HU22,UKM3,30
HU22,UKM5,33
HU22,UKM6,34
HU22,UKN0,35
HU23,AT11,7
HU23,AT12,7
HU23,AT13,7
HU23,AT21,8
HU23,AT22,6
HU23,AT31,9
HU23,AT32,10
HU23,AT33,12
HU23,AT34,14
HU23,BE10,19
HU23,BE21,20
HU23,BE22,19
HU23,BE23,20
HU23,BE24,19
HU23,BE25,21
HU23,BE31,19
HU23,BE32,20
HU23,BE33,19
HU23,BE34,18
HU23,BE35,19
HU23,BG31,15
HU23,BG32,17
HU23,BG33,19
HU23,BG34,18
HU23,BG41,15
HU23,BG42,17
HU23,CY00,41
HU23,CZ01,11
HU23,CZ02,11
HU23,CZ03,13
HU23,CZ04,13
HU23,CZ05,13
HU23,CZ06,9
HU23,CZ07,10
HU23,CZ08,12
HU23,DE11,15
HU23,DE12,15
HU23,DE13,17
HU23,DE14,15
HU23,DE21,12
HU23,DE22,10
HU23,DE23,11
HU23,DE24,13
HU23,DE25,12
HU23,DE26,14
HU23,DE27,13
HU23,DE30,15
HU23,DE40,16
HU23,DE50,19
HU23,DE60,19
HU23,DE71,15
HU23,DE72,15
HU23,DE73,16
HU23,DE80,18
HU23,DE91,16
HU23,DE92,17
HU23,DE93,19
HU23,DE94,19
HU23,DEA1,18
HU23,DEA2,17
HU23,DEA3,18
HU23,DEA4,18
HU23,DEA5,18
HU23,DEB1,16
HU23,DEB2,17
HU23,DEB3,15
HU23,DEC0,17
HU23,DED2,13
HU23,DED4,14
HU23,DED5,14
HU23,DEE0,15
HU23,DEF0,19
HU23,DEG0,15
HU23,DK01,24
HU23,DK02,23
HU23,DK03,22
HU23,DK04,23
HU23,DK05,25
HU23,EE00,38
HU23,EL11,19
HU23,EL12,17
HU23,EL13,18
HU23,EL14,18
HU23,EL21,20
HU23,EL22,25
HU23,EL23,22
HU23,EL24,20
HU23,EL25,25
HU23,EL30,22
HU23,EL41,29
HU23,EL42,32
HU23,EL43,37
HU23,ES11,36
HU23,ES12,32
HU23,ES13,29
HU23,ES21,28
HU23,ES22,27
HU23,ES23,28
HU23,ES24,27
HU23,ES30,30
HU23,ES41,31
HU23,ES42,31
HU23,ES43,35
HU23,ES51,23
HU23,ES52,29
HU23,ES53,33
HU23,ES61,36
HU23,ES62,30
HU23,ES63,40
HU23,ES64,42
HU23,ES70,91
HU23,FI19,42
HU23,FI1B,39
HU23,FI1C,41
HU23,FI1D,45
HU23,FI20,37
HU23,FR10,23
HU23,FR21,20
HU23,FR22,23
HU23,FR23,25
HU23,FR24,23
HU23,FR25,27
HU23,FR26,19
HU23,FR30,21
HU23,FR41,18
HU23,FR42,17
HU23,FR43,19
HU23,FR51,26
HU23,FR52,31
HU23,FR53,24
HU23,FR61,25
HU23,FR62,21
HU23,FR63,20
HU23,FR71,16
HU23,FR72,18
HU23,FR81,18
HU23,FR82,16
HU23,FR83,21
HU23,HR03,10
HU23,HR04,5
HU23,HU10,4
HU23,HU21,4
HU23,HU22,5
HU23,HU23,2
HU23,HU31,6
HU23,HU32,8
HU23,HU33,5
HU23,IE01,38
HU23,IE02,37
HU23,ITC1,13
HU23,ITC2,13
HU23,ITC3,13
HU23,ITC4,11
HU23,ITF1,15
HU23,ITF2,17
HU23,ITF3,17
HU23,ITF4,19
HU23,ITF5,19
HU23,ITF6,22
HU23,ITG1,26
HU23,ITG2,28
HU23,ITH1,14
HU23,ITH2,11
HU23,ITH3,9
HU23,ITH4,8
HU23,ITH5,10
HU23,ITI1,12
HU23,ITI2,13
HU23,ITI3,13
HU23,ITI4,15
HU23,LT00,30
HU23,LU00,18
HU23,LV00,34
HU23,MT00,33
HU23,NL11,20
HU23,NL12,21
HU23,NL13,20
HU23,NL21,19
HU23,NL22,19
HU23,NL23,20
HU23,NL31,19
HU23,NL32,21
HU23,NL33,20
HU23,NL34,20
HU23,NL41,19
HU23,NL42,18
HU23,PL11,18
HU23,PL12,20
HU23,PL21,14
HU23,PL22,13
HU23,PL31,19
HU23,PL32,15
HU23,PL33,17
HU23,PL34,23
HU23,PL41,19
HU23,PL42,23
HU23,PL43,18
HU23,PL51,14
HU23,PL52,14
HU23,PL61,21
HU23,PL62,24
HU23,PL63,23
HU23,PT11,37
