start_location,end_location,total_cost
PL31,SE12,2512
PL31,SE21,2274
PL31,SE22,2347
PL31,SE23,2607
PL31,SE31,2655
PL31,SE32,2786
PL31,SE33,2880
PL31,SI01,1132
PL31,SI02,1284
PL31,SK01,658
PL31,SK02,601
PL31,SK03,506
PL31,SK04,380
PL31,UKC1,3028
PL31,UKC2,3055
PL31,UKD1,3102
PL31,UKD3,2966
PL31,UKD4,3028
PL31,UKD6,2954
PL31,UKD7,2995
PL31,UKE1,2956
PL31,UKE2,3007
PL31,UKE3,2920
PL31,UKE4,2970
PL31,UKF1,2894
PL31,UKF2,2831
PL31,UKF3,2875
PL31,UKG1,2864
PL31,UKG2,2906
PL31,UKG3,2869
PL31,UKH1,2824
PL31,UKH2,2748
PL31,UKH3,2718
PL31,UKI1,2804
PL31,UKI2,2813
PL31,UKJ1,2827
PL31,UKJ2,2753
PL31,UKJ3,2827
PL31,UKJ4,2681
PL31,UKK1,2864
PL31,UKK2,2866
PL31,UKK3,3089
PL31,UKK4,2950
PL31,UKL1,3005
PL31,UKL2,2941
PL31,UKM2,3313
PL31,UKM3,3275
PL31,UKM5,3483
PL31,UKM6,3549
PL31,UKN0,3710
PL32,AT11,925
PL32,AT12,877
PL32,AT13,865
PL32,AT21,1274
PL32,AT22,1089
PL32,AT31,1085
PL32,AT32,1280
PL32,AT33,1473
PL32,AT34,1705
PL32,BE10,1881
PL32,BE21,1936
PL32,BE22,1866
PL32,BE23,2004
PL32,BE24,1978
PL32,BE25,2071
PL32,BE31,1966
PL32,BE32,2006
PL32,BE33,1855
PL32,BE34,1907
PL32,BE35,1921
PL32,BG31,830
PL32,BG32,835
PL32,BG33,911
PL32,BG34,996
PL32,BG41,972
PL32,BG42,1016
PL32,CY00,2961
PL32,CZ01,744
PL32,CZ02,737
PL32,CZ03,824
PL32,CZ04,839
PL32,CZ05,630
PL32,CZ06,584
PL32,CZ07,480
PL32,CZ08,377
PL32,DE11,1469
PL32,DE12,1510
PL32,DE13,1659
PL32,DE14,1526
PL32,DE21,1353
PL32,DE22,1204
PL32,DE23,1188
PL32,DE24,1235
PL32,DE25,1273
PL32,DE26,1397
PL32,DE27,1448
PL32,DE30,1101
PL32,DE40,1062
PL32,DE50,1552
PL32,DE60,1568
PL32,DE71,1567
PL32,DE72,1510
PL32,DE73,1436
PL32,DE80,1360
PL32,DE91,1311
PL32,DE92,1394
PL32,DE93,1496
PL32,DE94,1602
PL32,DEA1,1620
PL32,DEA2,1631
PL32,DEA3,1615
PL32,DEA4,1502
PL32,DEA5,1548
PL32,DEB1,1575
PL32,DEB2,1707
PL32,DEB3,1545
PL32,DEC0,1653
PL32,DED2,926
PL32,DED4,1040
PL32,DED5,1051
PL32,DEE0,1155
PL32,DEF0,1551
PL32,DEG0,1182
PL32,DK01,2189
PL32,DK02,2129
PL32,DK03,1986
PL32,DK04,2052
PL32,DK05,2197
PL32,EE00,1023
PL32,EL11,1410
PL32,EL12,1397
PL32,EL13,1445
PL32,EL14,1536
PL32,EL21,1624
PL32,EL22,1960
PL32,EL23,1787
PL32,EL24,1705
PL32,EL25,1992
PL32,EL30,1936
PL32,EL41,2234
PL32,EL42,2558
PL32,EL43,2947
PL32,ES11,3623
PL32,ES12,3399
PL32,ES13,3250
PL32,ES21,3125
PL32,ES22,3130
PL32,ES23,3183
PL32,ES24,3330
PL32,ES30,3534
PL32,ES41,3322
PL32,ES42,3537
PL32,ES43,3626
PL32,ES51,3174
PL32,ES52,3607
PL32,ES53,4098
PL32,ES61,3898
PL32,ES62,3653
PL32,ES63,4300
PL32,ES64,4566
PL32,ES70,7928
PL32,FI19,2152
PL32,FI1B,1917
PL32,FI1C,2041
PL32,FI1D,2472
PL32,FI20,2288
PL32,FR10,2384
PL32,FR21,1967
PL32,FR22,2170
PL32,FR23,2384
PL32,FR24,2445
PL32,FR25,2563
PL32,FR26,2227
PL32,FR30,1978
PL32,FR41,1788
PL32,FR42,1685
PL32,FR43,1932
PL32,FR51,2958
PL32,FR52,2815
PL32,FR53,2754
PL32,FR61,2904
PL32,FR62,3147
PL32,FR63,2571
PL32,FR71,2392
PL32,FR72,2404
PL32,FR81,2866
PL32,FR82,2603
PL32,FR83,2684
PL32,HR03,1362
PL32,HR04,1000
PL32,HU10,604
PL32,HU21,673
PL32,HU22,712
PL32,HU23,823
PL32,HU31,403
PL32,HU32,409
PL32,HU33,569
PL32,IE01,3599
PL32,IE02,3449
PL32,ITC1,2074
PL32,ITC2,2076
PL32,ITC3,2175
PL32,ITC4,1864
PL32,ITF1,2198
PL32,ITF2,2384
PL32,ITF3,2468
PL32,ITF4,2566
PL32,ITF5,2680
PL32,ITF6,2923
PL32,ITG1,3356
PL32,ITG2,3132
PL32,ITH1,1549
PL32,ITH2,1680
PL32,ITH3,1620
PL32,ITH4,1408
PL32,ITH5,1781
PL32,ITI1,1913
PL32,ITI2,1961
PL32,ITI3,1963
PL32,ITI4,2135
PL32,LT00,636
PL32,LU00,1853
PL32,LV00,814
PL32,MT00,3757
PL32,NL11,1816
PL32,NL12,1882
PL32,NL13,1778
PL32,NL21,1768
PL32,NL22,1795
PL32,NL23,1887
PL32,NL31,1890
PL32,NL32,1935
PL32,NL33,1952
PL32,NL34,2003
PL32,NL41,1838
PL32,NL42,1779
PL32,PL11,328
PL32,PL12,322
PL32,PL21,218
PL32,PL22,328
PL32,PL31,187
PL32,PL32,84
PL32,PL33,163
PL32,PL34,407
PL32,PL41,589
PL32,PL42,889
PL32,PL43,717
PL32,PL51,577
PL32,PL52,412
PL32,PL61,552
PL32,PL62,538
PL32,PL63,738
PL32,PT11,3625
PL32,PT15,3878
PL32,PT16,3682
PL32,PT17,3914
PL32,PT18,3750
PL32,PT20,8504
PL32,PT30,6864
PL32,RO11,443
PL32,RO12,578
PL32,RO21,661
PL32,RO22,827
PL32,RO31,728
PL32,RO32,748
PL32,RO41,699
PL32,RO42,544
PL32,SE11,2760
PL32,SE12,2697
PL32,SE21,2375
PL32,SE22,2191
PL32,SE23,2485
PL32,SE31,2734
PL32,SE32,3089
PL32,SE33,3223
PL32,SI01,1052
PL32,SI02,1197
PL32,SK01,586
PL32,SK02,503
PL32,SK03,382
PL32,SK04,238
PL32,UKC1,2840
PL32,UKC2,2891
PL32,UKD1,2902
PL32,UKD3,2807
PL32,UKD4,2820
PL32,UKD6,2732
PL32,UKD7,2791
PL32,UKE1,2762
PL32,UKE2,2813
PL32,UKE3,2728
PL32,UKE4,2785
PL32,UKF1,2711
PL32,UKF2,2627
PL32,UKF3,2706
PL32,UKG1,2674
PL32,UKG2,2732
PL32,UKG3,2681
PL32,UKH1,2609
PL32,UKH2,2564
PL32,UKH3,2532
PL32,UKI1,2633
PL32,UKI2,2650
PL32,UKJ1,2625
PL32,UKJ2,2556
PL32,UKJ3,2639
PL32,UKJ4,2492
PL32,UKK1,2669
PL32,UKK2,2656
PL32,UKK3,2819
PL32,UKK4,2756
PL32,UKL1,2790
PL32,UKL2,2737
PL32,UKM2,3111
PL32,UKM3,3083
PL32,UKM5,3298
PL32,UKM6,3373
PL32,UKN0,3504
PL33,AT11,828
PL33,AT12,758
PL33,AT13,731
PL33,AT21,1142
PL33,AT22,949
PL33,AT31,971
PL33,AT32,1146
PL33,AT33,1363
PL33,AT34,1557
PL33,BE10,1742
PL33,BE21,1805
PL33,BE22,1744
PL33,BE23,1866
PL33,BE24,1860
PL33,BE25,1941
PL33,BE31,1818
PL33,BE32,1853
PL33,BE33,1719
PL33,BE34,1768
PL33,BE35,1810
PL33,BG31,936
PL33,BG32,936
PL33,BG33,1002
PL33,BG34,1097
PL33,BG41,1064
PL33,BG42,1138
PL33,CY00,3088
PL33,CZ01,551
PL33,CZ02,574
PL33,CZ03,674
PL33,CZ04,660
PL33,CZ05,477
PL33,CZ06,462
PL33,CZ07,360
PL33,CZ08,274
PL33,DE11,1332
PL33,DE12,1381
PL33,DE13,1539
PL33,DE14,1407
PL33,DE21,1231
PL33,DE22,1073
PL33,DE23,1049
PL33,DE24,1072
PL33,DE25,1155
PL33,DE26,1239
PL33,DE27,1317
PL33,DE30,1053
PL33,DE40,993
PL33,DE50,1476
PL33,DE60,1542
PL33,DE71,1419
PL33,DE72,1335
PL33,DE73,1248
PL33,DE80,1250
PL33,DE91,1210
PL33,DE92,1328
PL33,DE93,1436
PL33,DE94,1535
PL33,DEA1,1478
PL33,DEA2,1502
PL33,DEA3,1511
PL33,DEA4,1399
PL33,DEA5,1423
PL33,DEB1,1419
PL33,DEB2,1549
PL33,DEB3,1421
PL33,DEC0,1526
PL33,DED2,776
PL33,DED4,905
PL33,DED5,896
PL33,DEE0,1039
PL33,DEF0,1512
PL33,DEG0,1044
PL33,DK01,2129
PL33,DK02,2087
PL33,DK03,1932
PL33,DK04,2014
PL33,DK05,2180
PL33,EE00,986
PL33,EL11,1550
PL33,EL12,1510
PL33,EL13,1581
PL33,EL14,1664
PL33,EL21,1744
PL33,EL22,2032
PL33,EL23,1913
PL33,EL24,1845
PL33,EL25,2095
PL33,EL30,2036
PL33,EL41,2269
PL33,EL42,2708
PL33,EL43,3034
PL33,ES11,3510
PL33,ES12,3275
PL33,ES13,3128
PL33,ES21,3015
PL33,ES22,3004
PL33,ES23,3076
PL33,ES24,3199
PL33,ES30,3383
PL33,ES41,3244
PL33,ES42,3415
PL33,ES43,3522
PL33,ES51,3052
PL33,ES52,3494
PL33,ES53,3956
PL33,ES61,3778
PL33,ES62,3530
PL33,ES63,4183
PL33,ES64,4427
PL33,ES70,7906
PL33,FI19,2042
PL33,FI1B,1825
PL33,FI1C,1946
PL33,FI1D,2343
PL33,FI20,2190
PL33,FR10,2243
PL33,FR21,1842
PL33,FR22,1989
PL33,FR23,2235
PL33,FR24,2296
PL33,FR25,2429
PL33,FR26,2060
PL33,FR30,1851
PL33,FR41,1665
PL33,FR42,1555
PL33,FR43,1795
PL33,FR51,2813
PL33,FR52,2649
PL33,FR53,2639
PL33,FR61,2793
PL33,FR62,3005
PL33,FR63,2469
PL33,FR71,2263
PL33,FR72,2295
PL33,FR81,2748
PL33,FR82,2463
PL33,FR83,2552
PL33,HR03,1326
PL33,HR04,917
PL33,HU10,618
PL33,HU21,616
PL33,HU22,631
PL33,HU23,750
PL33,HU31,483
PL33,HU32,508
PL33,HU33,673
PL33,IE01,3458
PL33,IE02,3304
PL33,ITC1,1940
PL33,ITC2,1976
PL33,ITC3,2018
PL33,ITC4,1738
PL33,ITF1,2071
PL33,ITF2,2264
PL33,ITF3,2363
PL33,ITF4,2527
PL33,ITF5,2533
PL33,ITF6,2788
PL33,ITG1,3269
PL33,ITG2,3062
PL33,ITH1,1432
PL33,ITH2,1545
PL33,ITH3,1482
PL33,ITH4,1291
PL33,ITH5,1660
PL33,ITI1,1784
PL33,ITI2,1839
PL33,ITI3,1843
PL33,ITI4,2014
PL33,LT00,579
PL33,LU00,1719
PL33,LV00,737
PL33,MT00,3627
PL33,NL11,1740
PL33,NL12,1816
PL33,NL13,1722
PL33,NL21,1711
PL33,NL22,1733
PL33,NL23,1800
PL33,NL31,1856
PL33,NL32,1882
PL33,NL33,1918
PL33,NL34,1873
PL33,NL41,1707
PL33,NL42,1671
PL33,PL11,165
PL33,PL12,214
PL33,PL21,156
PL33,PL22,182
PL33,PL31,183
PL33,PL32,163
PL33,PL33,62
PL33,PL34,368
PL33,PL41,430
PL33,PL42,641
PL33,PL43,536
PL33,PL51,391
PL33,PL52,247
PL33,PL61,399
PL33,PL62,434
PL33,PL63,578
PL33,PT11,3487
PL33,PT15,3738
PL33,PT16,3579
PL33,PT17,3801
PL33,PT18,3642
PL33,PT20,8413
PL33,PT30,6742
PL33,RO11,540
PL33,RO12,671
PL33,RO21,776
PL33,RO22,931
PL33,RO31,836
PL33,RO32,854
PL33,RO41,791
PL33,RO42,660
PL33,SE11,2294
PL33,SE12,2307
PL33,SE21,2086
PL33,SE22,2115
PL33,SE23,2378
PL33,SE31,2495
PL33,SE32,2680
PL33,SE33,2908
PL33,SI01,936
PL33,SI02,1081
PL33,SK01,496
PL33,SK02,438
PL33,SK03,355
PL33,SK04,315
PL33,UKC1,2705
PL33,UKC2,2733
PL33,UKD1,2787
PL33,UKD3,2655
PL33,UKD4,2691
PL33,UKD6,2633
PL33,UKD7,2657
PL33,UKE1,2627
PL33,UKE2,2685
PL33,UKE3,2597
PL33,UKE4,2647
PL33,UKF1,2557
PL33,UKF2,2489
PL33,UKF3,2543
PL33,UKG1,2536
PL33,UKG2,2584
PL33,UKG3,2533
PL33,UKH1,2463
PL33,UKH2,2417
PL33,UKH3,2382
PL33,UKI1,2455
PL33,UKI2,2426
PL33,UKJ1,2509
PL33,UKJ2,2446
PL33,UKJ3,2483
PL33,UKJ4,2319
PL33,UKK1,2533
PL33,UKK2,2532
PL33,UKK3,2706
PL33,UKK4,2634
PL33,UKL1,2646
PL33,UKL2,2612
PL33,UKM2,2969
PL33,UKM3,2947
PL33,UKM5,3144
PL33,UKM6,3241
PL33,UKN0,3398
PL34,AT11,1184
PL34,AT12,1110
PL34,AT13,1092
PL34,AT21,1494
PL34,AT22,1296
PL34,AT31,1346
PL34,AT32,1498
PL34,AT33,1712
PL34,AT34,1796
PL34,BE10,2105
PL34,BE21,2124
PL34,BE22,2086
PL34,BE23,2185
PL34,BE24,2162
PL34,BE25,2246
PL34,BE31,2145
PL34,BE32,2199
PL34,BE33,2043
PL34,BE34,2046
PL34,BE35,2132
PL34,BG31,1196
PL34,BG32,1199
PL34,BG33,1261
PL34,BG34,1341
PL34,BG41,1303
PL34,BG42,1384
PL34,CY00,3440
PL34,CZ01,828
PL34,CZ02,839
PL34,CZ03,925
PL34,CZ04,906
PL34,CZ05,742
PL34,CZ06,708
PL34,CZ07,625
PL34,CZ08,538
PL34,DE11,1560
PL34,DE12,1622
PL34,DE13,1765
PL34,DE14,1667
PL34,DE21,1517
PL34,DE22,1349
PL34,DE23,1310
PL34,DE24,1291
PL34,DE25,1395
PL34,DE26,1438
PL34,DE27,1573
PL34,DE30,1233
PL34,DE40,1163
PL34,DE50,1702
PL34,DE60,1698
PL34,DE71,1657
PL34,DE72,1536
PL34,DE73,1536
PL34,DE80,1377
PL34,DE91,1466
PL34,DE92,1523
PL34,DE93,1620
PL34,DE94,1731
PL34,DEA1,1803
PL34,DEA2,1846
PL34,DEA3,1753
PL34,DEA4,1638
PL34,DEA5,1725
PL34,DEB1,1618
PL34,DEB2,1750
PL34,DEB3,1645
PL34,DEC0,1747
PL34,DED2,993
PL34,DED4,1103
PL34,DED5,1119
PL34,DEE0,1308
PL34,DEF0,1695
PL34,DEG0,1239
PL34,DK01,2313
PL34,DK02,2264
PL34,DK03,2119
PL34,DK04,2176
PL34,DK05,2326
PL34,EE00,607
PL34,EL11,1870
PL34,EL12,1815
PL34,EL13,1906
PL34,EL14,1973
PL34,EL21,2057
PL34,EL22,2381
PL34,EL23,2212
PL34,EL24,2157
PL34,EL25,2385
PL34,EL30,2313
PL34,EL41,2576
PL34,EL42,3084
PL34,EL43,3328
PL34,ES11,3744
PL34,ES12,3496
PL34,ES13,3350
PL34,ES21,3230
PL34,ES22,3258
PL34,ES23,3293
PL34,ES24,3433
PL34,ES30,3652
PL34,ES41,3425
PL34,ES42,3646
PL34,ES43,3745
PL34,ES51,3253
PL34,ES52,3723
PL34,ES53,4183
PL34,ES61,3989
PL34,ES62,3761
PL34,ES63,4427
PL34,ES64,4672
PL34,ES70,7985
PL34,FI19,1576
PL34,FI1B,1379
PL34,FI1C,1492
PL34,FI1D,1894
PL34,FI20,1756
PL34,FR10,2523
PL34,FR21,2079
PL34,FR22,2356
PL34,FR23,2549
PL34,FR24,2709
PL34,FR25,2728
PL34,FR26,2317
PL34,FR30,2172
PL34,FR41,1910
PL34,FR42,1793
PL34,FR43,2046
PL34,FR51,3154
PL34,FR52,3025
PL34,FR53,3056
PL34,FR61,3022
PL34,FR62,3264
PL34,FR63,2715
PL34,FR71,2510
PL34,FR72,2536
PL34,FR81,2943
PL34,FR82,2895
PL34,FR83,2908
PL34,HR03,1561
PL34,HR04,1170
PL34,HU10,932
PL34,HU21,909
PL34,HU22,899
PL34,HU23,1018
PL34,HU31,762
PL34,HU32,768
PL34,HU33,975
PL34,IE01,3763
PL34,IE02,3617
PL34,ITC1,2428
PL34,ITC2,2458
PL34,ITC3,2455
PL34,ITC4,2133
PL34,ITF1,2389
PL34,ITF2,2541
PL34,ITF3,2661
PL34,ITF4,2868
PL34,ITF5,2877
PL34,ITF6,3146
PL34,ITG1,3538
PL34,ITG2,3355
PL34,ITH1,1747
PL34,ITH2,1879
PL34,ITH3,1760
PL34,ITH4,1608
PL34,ITH5,1992
PL34,ITI1,2091
PL34,ITI2,2153
PL34,ITI3,2167
PL34,ITI4,2335
PL34,LT00,260
PL34,LU00,1934
PL34,LV00,403
PL34,MT00,3915
PL34,NL11,1924
PL34,NL12,1972
PL34,NL13,1917
PL34,NL21,1879
PL34,NL22,1960
PL34,NL23,1979
PL34,NL31,2029
PL34,NL32,2046
PL34,NL33,2090
PL34,NL34,2208
PL34,NL41,2027
PL34,NL42,1983
PL34,PL11,327
PL34,PL12,192
PL34,PL21,500
PL34,PL22,458
PL34,PL31,273
PL34,PL32,407
PL34,PL33,368
PL34,PL34,72
PL34,PL41,521
PL34,PL42,589
PL34,PL43,700
PL34,PL51,624
PL34,PL52,507
PL34,PL61,336
PL34,PL62,210
PL34,PL63,416
PL34,PT11,3705
PL34,PT15,3998
PL34,PT16,3801
PL34,PT17,4009
PL34,PT18,3853
PL34,PT20,8612
PL34,PT30,6949
PL34,RO11,788
PL34,RO12,932
PL34,RO21,1017
PL34,RO22,1183
PL34,RO31,1080
PL34,RO32,1094
PL34,RO41,1049
PL34,RO42,904
PL34,SE11,2052
PL34,SE12,2086
PL34,SE21,1849
PL34,SE22,2135
PL34,SE23,2337
PL34,SE31,2173
PL34,SE32,2447
PL34,SE33,2452
PL34,SI01,1217
PL34,SI02,1347
PL34,SK01,785
PL34,SK02,720
PL34,SK03,635
PL34,SK04,608
PL34,UKC1,3000
PL34,UKC2,3062
PL34,UKD1,3104
PL34,UKD3,2976
PL34,UKD4,3019
PL34,UKD6,2962
PL34,UKD7,2969
PL34,UKE1,2942
PL34,UKE2,3002
PL34,UKE3,2921
PL34,UKE4,2969
PL34,UKF1,2881
PL34,UKF2,2807
PL34,UKF3,2857
PL34,UKG1,2872
PL34,UKG2,2903
PL34,UKG3,2861
PL34,UKH1,2785
PL34,UKH2,2739
PL34,UKH3,2711
PL34,UKI1,2885
PL34,UKI2,2768
PL34,UKJ1,2821
PL34,UKJ2,2758
PL34,UKJ3,2816
PL34,UKJ4,2686
PL34,UKK1,2843
PL34,UKK2,2859
PL34,UKK3,3050
PL34,UKK4,2971
PL34,UKL1,2975
PL34,UKL2,2938
PL34,UKM2,3303
PL34,UKM3,3253
PL34,UKM5,3458
PL34,UKM6,3542
PL34,UKN0,3687
PL41,AT11,901
PL41,AT12,849
PL41,AT13,817
PL41,AT21,1221
PL41,AT22,1043
PL41,AT31,1001
PL41,AT32,1191
PL41,AT33,1303
PL41,AT34,1341
PL41,BE10,1420
PL41,BE21,1371
PL41,BE22,1359
PL41,BE23,1439
PL41,BE24,1415
PL41,BE25,1526
PL41,BE31,1396
PL41,BE32,1476
PL41,BE33,1340
PL41,BE34,1463
PL41,BE35,1434
PL41,BG31,1303
PL41,BG32,1319
PL41,BG33,1383
PL41,BG34,1478
PL41,BG41,1373
PL41,BG42,1461
PL41,CY00,3479
PL41,CZ01,409
PL41,CZ02,412
PL41,CZ03,520
PL41,CZ04,456
PL41,CZ05,345
PL41,CZ06,448
PL41,CZ07,405
PL41,CZ08,373
PL41,DE11,1107
PL41,DE12,1164
PL41,DE13,1326
PL41,DE14,1191
PL41,DE21,1087
PL41,DE22,918
PL41,DE23,880
PL41,DE24,835
PL41,DE25,924
PL41,DE26,992
PL41,DE27,1123
PL41,DE30,514
PL41,DE40,492
PL41,DE50,988
PL41,DE60,966
PL41,DE71,1151
PL41,DE72,1060
PL41,DE73,961
PL41,DE80,725
PL41,DE91,760
PL41,DE92,818
PL41,DE93,928
PL41,DE94,1050
PL41,DEA1,1106
PL41,DEA2,1145
PL41,DEA3,1043
PL41,DEA4,927
PL41,DEA5,1080
PL41,DEB1,1175
PL41,DEB2,1285
PL41,DEB3,1177
PL41,DEC0,1303
PL41,DED2,505
PL41,DED4,593
PL41,DED5,647
PL41,DEE0,664
PL41,DEF0,979
PL41,DEG0,781
PL41,DK01,1523
PL41,DK02,1463
PL41,DK03,1353
PL41,DK04,1449
PL41,DK05,1586
PL41,EE00,1082
PL41,EL11,1945
PL41,EL12,1848
PL41,EL13,1889
PL41,EL14,1975
PL41,EL21,2068
PL41,EL22,2356
PL41,EL23,2204
PL41,EL24,2107
PL41,EL25,2384
PL41,EL30,2336
PL41,EL41,2694
PL41,EL42,3110
PL41,EL43,3343
PL41,ES11,3273
PL41,ES12,3041
PL41,ES13,2870
PL41,ES21,2764
PL41,ES22,2800
PL41,ES23,2821
PL41,ES24,2911
PL41,ES30,3141
PL41,ES41,2988
PL41,ES42,3171
PL41,ES43,3298
PL41,ES51,2793
PL41,ES52,3203
PL41,ES53,3702
PL41,ES61,3491
PL41,ES62,3313
PL41,ES63,3855
PL41,ES64,4218
PL41,ES70,7601
PL41,FI19,2228
PL41,FI1B,2038
PL41,FI1C,2157
PL41,FI1D,2524
PL41,FI20,2366
PL41,FR10,1864
PL41,FR21,1554
PL41,FR22,1657
PL41,FR23,1842
PL41,FR24,2021
PL41,FR25,2041
PL41,FR26,1851
PL41,FR30,1484
PL41,FR41,1432
PL41,FR42,1340
PL41,FR43,1565
PL41,FR51,2409
PL41,FR52,2313
PL41,FR53,2381
PL41,FR61,2546
PL41,FR62,2736
PL41,FR63,2297
PL41,FR71,2052
PL41,FR72,2091
PL41,FR81,2515
PL41,FR82,2385
PL41,FR83,2666
PL41,HR03,1332
PL41,HR04,970
PL41,HU10,778
PL41,HU21,761
PL41,HU22,716
PL41,HU23,876
PL41,HU31,773
PL41,HU32,862
PL41,HU33,915
PL41,IE01,3062
PL41,IE02,2953
PL41,ITC1,1922
PL41,ITC2,1963
PL41,ITC3,2038
PL41,ITC4,1762
PL41,ITF1,2128
PL41,ITF2,2324
PL41,ITF3,2425
PL41,ITF4,2579
PL41,ITF5,2601
PL41,ITF6,2859
PL41,ITG1,3375
PL41,ITG2,3143
PL41,ITH1,1397
PL41,ITH2,1558
PL41,ITH3,1555
PL41,ITH4,1367
PL41,ITH5,1767
PL41,ITI1,1881
PL41,ITI2,1892
PL41,ITI3,1913
PL41,ITI4,2131
PL41,LT00,669
PL41,LU00,1445
PL41,LV00,834
PL41,MT00,3659
PL41,NL11,1210
PL41,NL12,1288
PL41,NL13,1239
PL41,NL21,1196
PL41,NL22,1232
PL41,NL23,1268
PL41,NL31,1309
PL41,NL32,1346
PL41,NL33,1355
PL41,NL34,1458
PL41,NL41,1297
PL41,NL42,1265
PL41,PL11,274
PL41,PL12,397
PL41,PL21,480
PL41,PL22,341
PL41,PL31,574
PL41,PL32,589
PL41,PL33,430
PL41,PL34,521
PL41,PL41,110
PL41,PL42,282
PL41,PL43,189
PL41,PL51,215
PL41,PL52,258
PL41,PL61,168
PL41,PL62,347
PL41,PL63,323
PL41,PT11,3259
PL41,PT15,3548
PL41,PT16,3300
PL41,PT17,3559
PL41,PT18,3402
PL41,PT20,8211
PL41,PT30,6554
PL41,RO11,911
PL41,RO12,1052
PL41,RO21,1150
PL41,RO22,1303
PL41,RO31,1217
PL41,RO32,1280
PL41,RO41,1147
PL41,RO42,1005
PL41,SE11,2114
PL41,SE12,2021
PL41,SE21,1822
PL41,SE22,1545
PL41,SE23,1830
PL41,SE31,2102
PL41,SE32,2474
PL41,SE33,2882
PL41,SI01,986
PL41,SI02,1127
PL41,SK01,611
PL41,SK02,551
PL41,SK03,568
PL41,SK04,680
PL41,UKC1,2311
PL41,UKC2,2351
PL41,UKD1,2413
PL41,UKD3,2250
PL41,UKD4,2314
PL41,UKD6,2227
PL41,UKD7,2271
PL41,UKE1,2227
PL41,UKE2,2301
PL41,UKE3,2211
PL41,UKE4,2249
PL41,UKF1,2161
PL41,UKF2,2112
PL41,UKF3,2137
PL41,UKG1,2154
PL41,UKG2,2206
PL41,UKG3,2153
PL41,UKH1,2079
PL41,UKH2,2012
PL41,UKH3,1993
PL41,UKI1,2099
PL41,UKI2,2031
PL41,UKJ1,2056
PL41,UKJ2,2022
PL41,UKJ3,2115
PL41,UKJ4,1947
PL41,UKK1,2134
PL41,UKK2,2138
PL41,UKK3,2346
PL41,UKK4,2234
PL41,UKL1,2254
PL41,UKL2,2242
PL41,UKM2,2575
PL41,UKM3,2543
PL41,UKM5,2767
PL41,UKM6,2818
PL41,UKN0,3022
PL42,AT11,1273
PL42,AT12,1147
PL42,AT13,1181
PL42,AT21,1445
PL42,AT22,1391
PL42,AT31,1127
PL42,AT32,1290
PL42,AT33,1306
PL42,AT34,1316
PL42,BE10,1233
PL42,BE21,1234
PL42,BE22,1183
PL42,BE23,1318
PL42,BE24,1278
PL42,BE25,1382
PL42,BE31,1273
PL42,BE32,1313
PL42,BE33,1183
PL42,BE34,1300
PL42,BE35,1267
PL42,BG31,1590
PL42,BG32,1637
PL42,BG33,1656
PL42,BG34,1754
PL42,BG41,1653
PL42,BG42,1747
PL42,CY00,3788
PL42,CZ01,582
PL42,CZ02,553
PL42,CZ03,693
PL42,CZ04,555
PL42,CZ05,519
PL42,CZ06,672
PL42,CZ07,639
PL42,CZ08,634
PL42,DE11,1106
PL42,DE12,1126
PL42,DE13,1314
PL42,DE14,1191
PL42,DE21,1087
PL42,DE22,1021
PL42,DE23,909
PL42,DE24,796
PL42,DE25,905
PL42,DE26,961
PL42,DE27,1110
PL42,DE30,324
PL42,DE40,353
PL42,DE50,820
PL42,DE60,697
PL42,DE71,1075
PL42,DE72,993
PL42,DE73,855
PL42,DE80,384
PL42,DE91,616
PL42,DE92,652
PL42,DE93,719
PL42,DE94,866
PL42,DEA1,955
PL42,DEA2,1005
PL42,DEA3,916
PL42,DEA4,788
PL42,DEA5,920
PL42,DEB1,1057
PL42,DEB2,1184
PL42,DEB3,1115
PL42,DEC0,1214
PL42,DED2,554
PL42,DED4,639
PL42,DED5,556
PL42,DEE0,538
PL42,DEF0,680
PL42,DEG0,699
PL42,DK01,1066
PL42,DK02,1021
PL42,DK03,1056
PL42,DK04,1140
PL42,DK05,1267
PL42,EE00,1135
PL42,EL11,2217
PL42,EL12,2108
PL42,EL13,2184
PL42,EL14,2218
PL42,EL21,2354
PL42,EL22,2632
PL42,EL23,2500
PL42,EL24,2451
PL42,EL25,2678
PL42,EL30,2736
PL42,EL41,3004
PL42,EL42,3406
PL42,EL43,3614
PL42,ES11,3174
PL42,ES12,2970
PL42,ES13,2808
PL42,ES21,2688
PL42,ES22,2693
PL42,ES23,2781
PL42,ES24,2850
PL42,ES30,3097
PL42,ES41,2912
PL42,ES42,3078
PL42,ES43,3217
PL42,ES51,2788
PL42,ES52,3268
PL42,ES53,3723
PL42,ES61,3374
PL42,ES62,3289
PL42,ES63,3736
PL42,ES64,4236
PL42,ES70,7464
PL42,FI19,2297
PL42,FI1B,2118
PL42,FI1C,2230
PL42,FI1D,2515
PL42,FI20,1970
PL42,FR10,1734
PL42,FR21,1449
PL42,FR22,1525
PL42,FR23,1705
PL42,FR24,1903
PL42,FR25,1872
PL42,FR26,1829
PL42,FR30,1330
PL42,FR41,1327
PL42,FR42,1308
PL42,FR43,1577
PL42,FR51,2306
PL42,FR52,2173
PL42,FR53,2290
PL42,FR61,2503
PL42,FR62,2800
PL42,FR63,2308
PL42,FR71,2022
PL42,FR72,2051
PL42,FR81,2511
