start_location,end_location,total_distance
PL12,UKK4,3647
PL12,UKL1,3639
PL12,UKL2,3585
PL12,UKM2,3931
PL12,UKM3,3977
PL12,UKM5,4053
PL12,UKM6,4207
PL12,UKN0,4213
PL21,AT11,877
PL21,AT12,833
PL21,AT13,808
PL21,AT21,1325
PL21,AT22,1125
PL21,AT31,1127
PL21,AT32,1326
PL21,AT33,1600
PL21,AT34,1926
PL21,BE10,2462
PL21,BE21,2400
PL21,BE22,2291
PL21,BE23,2506
PL21,BE24,2434
PL21,BE25,2620
PL21,BE31,2448
PL21,BE32,2519
PL21,BE33,2295
PL21,BE34,2342
PL21,BE35,2425
PL21,BG31,1846
PL21,BG32,2050
PL21,BG33,2234
PL21,BG34,2339
PL21,BG41,2147
PL21,BG42,2350
PL21,CY00,4816
PL21,CZ01,932
PL21,CZ02,923
PL21,CZ03,1055
PL21,CZ04,1068
PL21,CZ05,733
PL21,CZ06,650
PL21,CZ07,483
PL21,CZ08,325
PL21,DE11,1810
PL21,DE12,1902
PL21,DE13,2090
PL21,DE14,1877
PL21,DE21,1573
PL21,DE22,1291
PL21,DE23,1362
PL21,DE24,1428
PL21,DE25,1523
PL21,DE26,1646
PL21,DE27,1686
PL21,DE30,1183
PL21,DE40,1168
PL21,DE50,1853
PL21,DE60,1750
PL21,DE71,1854
PL21,DE72,1803
PL21,DE73,1689
PL21,DE80,1512
PL21,DE91,1575
PL21,DE92,1682
PL21,DE93,1752
PL21,DE94,1975
PL21,DEA1,2084
PL21,DEA2,2070
PL21,DEA3,1992
PL21,DEA4,1814
PL21,DEA5,1950
PL21,DEB1,1946
PL21,DEB2,2158
PL21,DEB3,1938
PL21,DEC0,2142
PL21,DED2,994
PL21,DED4,1156
PL21,DED5,1215
PL21,DEE0,1366
PL21,DEF0,1809
PL21,DEG0,1429
PL21,DK01,2039
PL21,DK02,2022
PL21,DK03,2121
PL21,DK04,2230
PL21,DK05,2422
PL21,EE00,2483
PL21,EL11,2596
PL21,EL12,2457
PL21,EL13,2501
PL21,EL14,2733
PL21,EL21,2769
PL21,EL22,2987
PL21,EL23,3102
PL21,EL24,2986
PL21,EL25,3373
PL21,EL30,3218
PL21,EL41,3473
PL21,EL42,3824
PL21,EL43,3922
PL21,ES11,5287
PL21,ES12,4792
PL21,ES13,4464
PL21,ES21,4260
PL21,ES22,4275
PL21,ES23,4395
PL21,ES24,4377
PL21,ES30,4914
PL21,ES41,4747
PL21,ES42,5010
PL21,ES43,5429
PL21,ES51,3930
PL21,ES52,4730
PL21,ES53,4375
PL21,ES61,5639
PL21,ES62,4998
PL21,ES63,5922
PL21,ES64,5683
PL21,ES70,8626
PL21,FI19,3086
PL21,FI1B,2663
PL21,FI1C,2846
PL21,FI1D,3642
PL21,FI20,2798
PL21,FR10,2872
PL21,FR21,2531
PL21,FR22,2811
PL21,FR23,3081
PL21,FR24,3098
PL21,FR25,3329
PL21,FR26,2775
PL21,FR30,2678
PL21,FR41,2329
PL21,FR42,2105
PL21,FR43,2398
PL21,FR51,3539
PL21,FR52,3743
PL21,FR53,3571
PL21,FR61,3856
PL21,FR62,3718
PL21,FR63,3331
PL21,FR71,2839
PL21,FR72,3059
PL21,FR81,3420
PL21,FR82,2985
PL21,FR83,2753
PL21,HR03,1780
PL21,HR04,1258
PL21,HU10,690
PL21,HU21,796
PL21,HU22,844
PL21,HU23,1015
PL21,HU31,546
PL21,HU32,690
PL21,HU33,906
PL21,IE01,4412
PL21,IE02,4167
PL21,ITC1,2484
PL21,ITC2,2512
PL21,ITC3,2498
PL21,ITC4,2183
PL21,ITF1,2494
PL21,ITF2,2653
PL21,ITF3,2860
PL21,ITF4,2893
PL21,ITF5,2948
PL21,ITF6,3353
PL21,ITG1,3835
PL21,ITG2,3310
PL21,ITH1,1757
PL21,ITH2,1892
PL21,ITH3,1872
PL21,ITH4,1611
PL21,ITH5,2122
PL21,ITI1,2307
PL21,ITI2,2374
PL21,ITI3,2255
PL21,ITI4,2632
PL21,LT00,1473
PL21,LU00,2277
PL21,LV00,1904
PL21,MT00,4130
PL21,NL11,2167
PL21,NL12,2274
PL21,NL13,2148
PL21,NL21,2123
PL21,NL22,2234
PL21,NL23,2288
PL21,NL31,2335
PL21,NL32,2357
PL21,NL33,2405
PL21,NL34,2518
PL21,NL41,2310
PL21,NL42,2219
PL21,PL11,447
PL21,PL12,616
PL21,PL21,131
PL21,PL22,229
PL21,PL31,556
PL21,PL32,342
PL21,PL33,281
PL21,PL34,959
PL21,PL41,805
PL21,PL42,1215
PL21,PL43,917
PL21,PL51,653
PL21,PL52,402
PL21,PL61,825
PL21,PL62,1012
PL21,PL63,1114
PL21,PT11,5438
PL21,PT15,6107
PL21,PT16,5573
PL21,PT17,5875
PL21,PT18,5715
PL21,PT20,8661
PL21,PT30,7808
PL21,RO11,939
PL21,RO12,1352
PL21,RO21,1531
PL21,RO22,1977
PL21,RO31,1724
PL21,RO32,1840
PL21,RO41,1618
PL21,RO42,1172
PL21,SE11,2923
PL21,SE12,2885
PL21,SE21,2437
PL21,SE22,2077
PL21,SE23,2534
PL21,SE31,3091
PL21,SE32,3691
PL21,SE33,4300
PL21,SI01,1300
PL21,SI02,1481
PL21,SK01,669
PL21,SK02,535
PL21,SK03,345
PL21,SK04,350
PL21,UKC1,3626
PL21,UKC2,3683
PL21,UKD1,3779
PL21,UKD3,3596
PL21,UKD4,3675
PL21,UKD6,3589
PL21,UKD7,3658
PL21,UKE1,3412
PL21,UKE2,3536
PL21,UKE3,3461
PL21,UKE4,3520
PL21,UKF1,3428
PL21,UKF2,3312
PL21,UKF3,3298
PL21,UKG1,3436
PL21,UKG2,3481
PL21,UKG3,3417
PL21,UKH1,3148
PL21,UKH2,3175
PL21,UKH3,3086
PL21,UKI1,3088
PL21,UKI2,3099
PL21,UKJ1,3217
PL21,UKJ2,3107
PL21,UKJ3,3287
PL21,UKJ4,2989
PL21,UKK1,3471
PL21,UKK2,3473
PL21,UKK3,3865
PL21,UKK4,3619
PL21,UKL1,3669
PL21,UKL2,3577
PL21,UKM2,4018
PL21,UKM3,4061
PL21,UKM5,4176
PL21,UKM6,4329
PL21,UKN0,4289
PL22,AT11,818
PL22,AT12,730
PL22,AT13,687
PL22,AT21,1219
PL22,AT22,1010
PL22,AT31,972
PL22,AT32,1180
PL22,AT33,1462
PL22,AT34,1773
PL22,BE10,2260
PL22,BE21,2204
PL22,BE22,2107
PL22,BE23,2322
PL22,BE24,2245
PL22,BE25,2419
PL22,BE31,2261
PL22,BE32,2334
PL22,BE33,2107
PL22,BE34,2141
PL22,BE35,2230
PL22,BG31,2035
PL22,BG32,2243
PL22,BG33,2420
PL22,BG34,2520
PL22,BG41,2189
PL22,BG42,2416
PL22,CY00,4973
PL22,CZ01,742
PL22,CZ02,731
PL22,CZ03,882
PL22,CZ04,891
PL22,CZ05,550
PL22,CZ06,519
PL22,CZ07,344
PL22,CZ08,192
PL22,DE11,1619
PL22,DE12,1723
PL22,DE13,1915
PL22,DE14,1704
PL22,DE21,1379
PL22,DE22,1151
PL22,DE23,1198
PL22,DE24,1235
PL22,DE25,1340
PL22,DE26,1473
PL22,DE27,1548
PL22,DE30,998
PL22,DE40,969
PL22,DE50,1658
PL22,DE60,1549
PL22,DE71,1660
PL22,DE72,1623
PL22,DE73,1491
PL22,DE80,1327
PL22,DE91,1392
PL22,DE92,1488
PL22,DE93,1563
PL22,DE94,1771
PL22,DEA1,1886
PL22,DEA2,1886
PL22,DEA3,1808
PL22,DEA4,1619
PL22,DEA5,1769
PL22,DEB1,1778
PL22,DEB2,1948
PL22,DEB3,1774
PL22,DEC0,1954
PL22,DED2,810
PL22,DED4,995
PL22,DED5,1036
PL22,DEE0,1166
PL22,DEF0,1606
PL22,DEG0,1235
PL22,DK01,1849
PL22,DK02,1836
PL22,DK03,1918
PL22,DK04,2045
PL22,DK05,2250
PL22,EE00,2366
PL22,EL11,2710
PL22,EL12,2556
PL22,EL13,2588
PL22,EL14,2822
PL22,EL21,2840
PL22,EL22,3068
PL22,EL23,3203
PL22,EL24,3118
PL22,EL25,3486
PL22,EL30,3340
PL22,EL41,3533
PL22,EL42,3879
PL22,EL43,4032
PL22,ES11,5129
PL22,ES12,4611
PL22,ES13,4306
PL22,ES21,4091
PL22,ES22,4075
PL22,ES23,4231
PL22,ES24,4171
PL22,ES30,4746
PL22,ES41,4627
PL22,ES42,4846
PL22,ES43,5286
PL22,ES51,3783
PL22,ES52,4596
PL22,ES53,4230
PL22,ES61,5430
PL22,ES62,4832
PL22,ES63,5777
PL22,ES64,5559
PL22,ES70,8442
PL22,FI19,2935
PL22,FI1B,2594
PL22,FI1C,2782
PL22,FI1D,3449
PL22,FI20,2731
PL22,FR10,2698
PL22,FR21,2363
PL22,FR22,2612
PL22,FR23,2884
PL22,FR24,2910
PL22,FR25,3132
PL22,FR26,2572
PL22,FR30,2468
PL22,FR41,2110
PL22,FR42,1958
PL22,FR43,2249
PL22,FR51,3365
PL22,FR52,3577
PL22,FR53,3374
PL22,FR61,3674
PL22,FR62,3541
PL22,FR63,3150
PL22,FR71,2685
PL22,FR72,2846
PL22,FR81,3266
PL22,FR82,2874
PL22,FR83,2663
PL22,HR03,1717
PL22,HR04,1240
PL22,HU10,741
PL22,HU21,813
PL22,HU22,824
PL22,HU23,1040
PL22,HU31,683
PL22,HU32,847
PL22,HU33,1008
PL22,IE01,4202
PL22,IE02,4010
PL22,ITC1,2349
PL22,ITC2,2379
PL22,ITC3,2404
PL22,ITC4,2072
PL22,ITF1,2405
PL22,ITF2,2596
PL22,ITF3,2789
PL22,ITF4,2857
PL22,ITF5,2877
PL22,ITF6,3324
PL22,ITG1,3789
PL22,ITG2,3240
PL22,ITH1,1609
PL22,ITH2,1759
PL22,ITH3,1761
PL22,ITH4,1490
PL22,ITH5,2011
PL22,ITI1,2209
PL22,ITI2,2263
PL22,ITI3,2166
PL22,ITI4,2546
PL22,LT00,1448
PL22,LU00,2070
PL22,LV00,1850
PL22,MT00,4086
PL22,NL11,1971
PL22,NL12,2075
PL22,NL13,1948
PL22,NL21,1935
PL22,NL22,2028
PL22,NL23,2098
PL22,NL31,2117
PL22,NL32,2169
PL22,NL33,2206
PL22,NL34,2329
PL22,NL41,2125
PL22,NL42,2021
PL22,PL11,363
PL22,PL12,593
PL22,PL21,229
PL22,PL22,105
PL22,PL31,672
PL22,PL32,529
PL22,PL33,331
PL22,PL34,935
PL22,PL41,607
PL22,PL42,1022
PL22,PL43,717
PL22,PL51,444
PL22,PL52,213
PL22,PL61,694
PL22,PL62,931
PL22,PL63,993
PL22,PT11,5267
PL22,PT15,5942
PL22,PT16,5386
PL22,PT17,5696
PL22,PT18,5561
PL22,PT20,8447
PL22,PT30,7646
PL22,RO11,1152
PL22,RO12,1529
PL22,RO21,1752
PL22,RO22,2170
PL22,RO31,1930
PL22,RO32,2036
PL22,RO41,1772
PL22,RO42,1298
PL22,SE11,2751
PL22,SE12,2728
PL22,SE21,2268
PL22,SE22,1905
PL22,SE23,2351
PL22,SE31,2916
PL22,SE32,3576
PL22,SE33,4203
PL22,SI01,1168
PL22,SI02,1362
PL22,SK01,620
PL22,SK02,496
PL22,SK03,375
PL22,SK04,547
PL22,UKC1,3426
PL22,UKC2,3476
PL22,UKD1,3603
PL22,UKD3,3400
PL22,UKD4,3468
PL22,UKD6,3387
PL22,UKD7,3449
PL22,UKE1,3231
PL22,UKE2,3344
PL22,UKE3,3266
PL22,UKE4,3326
PL22,UKF1,3212
PL22,UKF2,3116
PL22,UKF3,3135
PL22,UKG1,3244
PL22,UKG2,3294
PL22,UKG3,3248
PL22,UKH1,2960
PL22,UKH2,2983
PL22,UKH3,2889
PL22,UKI1,2912
PL22,UKI2,2917
PL22,UKJ1,3051
PL22,UKJ2,2943
PL22,UKJ3,3090
PL22,UKJ4,2794
PL22,UKK1,3245
PL22,UKK2,3280
PL22,UKK3,3659
PL22,UKK4,3438
PL22,UKL1,3468
PL22,UKL2,3406
PL22,UKM2,3817
PL22,UKM3,3853
PL22,UKM5,3968
PL22,UKM6,4125
PL22,UKN0,4104
PL31,AT11,1462
PL31,AT12,1390
PL31,AT13,1351
PL31,AT21,1902
PL31,AT22,1671
PL31,AT31,1657
PL31,AT32,1885
PL31,AT33,2124
PL31,AT34,2422
PL31,BE10,2784
PL31,BE21,2731
PL31,BE22,2628
PL31,BE23,2832
PL31,BE24,2790
PL31,BE25,2912
PL31,BE31,2778
PL31,BE32,2862
PL31,BE33,2623
PL31,BE34,2709
PL31,BE35,2767
PL31,BG31,2118
PL31,BG32,2196
PL31,BG33,2347
PL31,BG34,2486
PL31,BG41,2407
PL31,BG42,2530
PL31,CY00,5007
PL31,CZ01,1354
PL31,CZ02,1366
PL31,CZ03,1534
PL31,CZ04,1477
PL31,CZ05,1177
PL31,CZ06,1154
PL31,CZ07,1005
PL31,CZ08,844
PL31,DE11,2265
PL31,DE12,2333
PL31,DE13,2524
PL31,DE14,2341
PL31,DE21,2062
PL31,DE22,1784
PL31,DE23,1859
PL31,DE24,1841
PL31,DE25,1957
PL31,DE26,2056
PL31,DE27,2164
PL31,DE30,1452
PL31,DE40,1463
PL31,DE50,2101
PL31,DE60,1979
PL31,DE71,2247
PL31,DE72,2228
PL31,DE73,2062
PL31,DE80,1726
PL31,DE91,1877
PL31,DE92,1955
PL31,DE93,2018
PL31,DE94,2203
PL31,DEA1,2375
PL31,DEA2,2422
PL31,DEA3,2301
PL31,DEA4,2101
PL31,DEA5,2303
PL31,DEB1,2322
PL31,DEB2,2533
PL31,DEB3,2382
PL31,DEC0,2552
PL31,DED2,1396
PL31,DED4,1575
PL31,DED5,1590
PL31,DEE0,1686
PL31,DEF0,2024
PL31,DEG0,1832
PL31,DK01,2195
PL31,DK02,2212
PL31,DK03,2288
PL31,DK04,2400
PL31,DK05,2568
PL31,EE00,2008
PL31,EL11,2850
PL31,EL12,2757
PL31,EL13,2835
PL31,EL14,3051
PL31,EL21,3094
PL31,EL22,3353
PL31,EL23,3438
PL31,EL24,3330
PL31,EL25,3722
PL31,EL30,3538
PL31,EL41,3632
PL31,EL42,4045
PL31,EL43,4229
PL31,ES11,5764
PL31,ES12,5235
PL31,ES13,4885
PL31,ES21,4704
PL31,ES22,4701
PL31,ES23,4842
PL31,ES24,4809
PL31,ES30,5355
PL31,ES41,5197
PL31,ES42,5425
PL31,ES43,5902
PL31,ES51,4380
PL31,ES52,5127
PL31,ES53,4776
PL31,ES61,6100
PL31,ES62,5470
PL31,ES63,6397
PL31,ES64,6156
PL31,ES70,9086
PL31,FI19,2638
PL31,FI1B,2251
PL31,FI1C,2441
PL31,FI1D,3267
PL31,FI20,2427
PL31,FR10,3255
PL31,FR21,2991
PL31,FR22,3149
PL31,FR23,3389
PL31,FR24,3517
PL31,FR25,3667
PL31,FR26,3232
PL31,FR30,3002
PL31,FR41,2735
PL31,FR42,2567
PL31,FR43,2858
PL31,FR51,3954
PL31,FR52,4097
PL31,FR53,3989
PL31,FR61,4276
PL31,FR62,4154
PL31,FR63,3761
PL31,FR71,3305
PL31,FR72,3506
PL31,FR81,3869
PL31,FR82,3569
PL31,FR83,3320
PL31,HR03,2271
PL31,HR04,1780
PL31,HU10,1168
PL31,HU21,1271
PL31,HU22,1383
PL31,HU23,1496
PL31,HU31,933
PL31,HU32,969
PL31,HU33,1263
PL31,IE01,4648
PL31,IE02,4472
PL31,ITC1,3027
PL31,ITC2,3080
PL31,ITC3,3068
PL31,ITC4,2749
PL31,ITF1,3038
PL31,ITF2,3210
PL31,ITF3,3405
PL31,ITF4,3450
PL31,ITF5,3500
PL31,ITF6,3932
PL31,ITG1,4390
PL31,ITG2,3872
PL31,ITH1,2294
PL31,ITH2,2419
PL31,ITH3,2452
PL31,ITH4,2162
PL31,ITH5,2669
PL31,ITI1,2865
PL31,ITI2,2925
PL31,ITI3,2829
PL31,ITI4,3180
PL31,LT00,1081
PL31,LU00,2652
PL31,LV00,1514
PL31,MT00,4636
PL31,NL11,2419
PL31,NL12,2514
PL31,NL13,2416
PL31,NL21,2407
PL31,NL22,2518
PL31,NL23,2579
PL31,NL31,2602
PL31,NL32,2644
PL31,NL33,2683
PL31,NL34,2835
PL31,NL41,2624
PL31,NL42,2553
PL31,PL11,532
PL31,PL12,390
PL31,PL21,556
PL31,PL22,672
PL31,PL31,165
PL31,PL32,356
PL31,PL33,353
PL31,PL34,547
PL31,PL41,914
PL31,PL42,1325
PL31,PL43,1185
PL31,PL51,990
PL31,PL52,822
PL31,PL61,847
PL31,PL62,756
PL31,PL63,1041
PL31,PT11,5895
PL31,PT15,6556
PL31,PT16,6024
PL31,PT17,6315
PL31,PT18,6171
PL31,PT20,9037
PL31,PT30,8274
PL31,RO11,1122
PL31,RO12,1462
PL31,RO21,1567
PL31,RO22,2074
PL31,RO31,1861
PL31,RO32,1967
PL31,RO41,1826
PL31,RO42,1426
PL31,SE11,2401
PL31,SE12,2511
PL31,SE21,2094
PL31,SE22,2240
PL31,SE23,2657
PL31,SE31,2831
PL31,SE32,3175
PL31,SE33,3710
PL31,SI01,1795
PL31,SI02,2002
PL31,SK01,1174
PL31,SK02,1074
PL31,SK03,859
PL31,SK04,664
PL31,UKC1,3868
PL31,UKC2,3900
PL31,UKD1,4052
PL31,UKD3,3860
PL31,UKD4,3940
PL31,UKD6,3823
PL31,UKD7,3926
PL31,UKE1,3685
PL31,UKE2,3780
PL31,UKE3,3744
PL31,UKE4,3788
PL31,UKF1,3696
PL31,UKF2,3623
PL31,UKF3,3595
PL31,UKG1,3691
PL31,UKG2,3806
PL31,UKG3,3738
PL31,UKH1,3449
PL31,UKH2,3466
PL31,UKH3,3383
PL31,UKI1,3403
PL31,UKI2,3411
PL31,UKJ1,3548
PL31,UKJ2,3428
PL31,UKJ3,3587
PL31,UKJ4,3294
PL31,UKK1,3757
PL31,UKK2,3739
PL31,UKK3,4157
PL31,UKK4,3948
PL31,UKL1,3955
PL31,UKL2,3860
PL31,UKM2,4235
PL31,UKM3,4282
PL31,UKM5,4372
PL31,UKM6,4533
PL31,UKN0,4564
PL32,AT11,1191
PL32,AT12,1163
PL32,AT13,1123
PL32,AT21,1669
PL32,AT22,1439
PL32,AT31,1440
PL32,AT32,1643
PL32,AT33,1921
PL32,AT34,2270
PL32,BE10,2738
PL32,BE21,2710
PL32,BE22,2610
PL32,BE23,2820
PL32,BE24,2760
PL32,BE25,2909
PL32,BE31,2771
PL32,BE32,2840
PL32,BE33,2596
PL32,BE34,2629
PL32,BE35,2695
PL32,BG31,1800
PL32,BG32,1898
PL32,BG33,2077
PL32,BG34,2204
PL32,BG41,2113
PL32,BG42,2240
PL32,CY00,4709
PL32,CZ01,1240
PL32,CZ02,1228
PL32,CZ03,1397
PL32,CZ04,1389
PL32,CZ05,1037
PL32,CZ06,987
PL32,CZ07,801
PL32,CZ08,619
PL32,DE11,2133
PL32,DE12,2222
PL32,DE13,2408
PL32,DE14,2181
PL32,DE21,1869
PL32,DE22,1671
PL32,DE23,1693
PL32,DE24,1746
PL32,DE25,1834
PL32,DE26,1985
PL32,DE27,2032
PL32,DE30,1470
PL32,DE40,1445
PL32,DE50,2151
PL32,DE60,2028
PL32,DE71,2161
PL32,DE72,2122
PL32,DE73,1984
PL32,DE80,1788
PL32,DE91,1868
PL32,DE92,1977
PL32,DE93,2046
PL32,DE94,2260
PL32,DEA1,2371
PL32,DEA2,2369
PL32,DEA3,2307
PL32,DEA4,2127
PL32,DEA5,2258
PL32,DEB1,2282
PL32,DEB2,2455
PL32,DEB3,2284
PL32,DEC0,2476
PL32,DED2,1299
PL32,DED4,1487
PL32,DED5,1533
PL32,DEE0,1649
PL32,DEF0,2064
PL32,DEG0,1720
PL32,DK01,2294
PL32,DK02,2255
PL32,DK03,2375
PL32,DK04,2476
PL32,DK05,2663
PL32,EE00,2322
PL32,EL11,2532
PL32,EL12,2456
PL32,EL13,2485
PL32,EL14,2712
PL32,EL21,2782
PL32,EL22,3019
PL32,EL23,3104
PL32,EL24,2988
PL32,EL25,3393
PL32,EL30,3216
PL32,EL41,3369
PL32,EL42,3758
PL32,EL43,3952
PL32,ES11,5632
PL32,ES12,5107
PL32,ES13,4789
PL32,ES21,4531
PL32,ES22,4554
PL32,ES23,4697
PL32,ES24,4699
PL32,ES30,5224
PL32,ES41,5067
PL32,ES42,5303
PL32,ES43,5744
PL32,ES51,4284
PL32,ES52,5068
PL32,ES53,4673
PL32,ES61,5889
PL32,ES62,5294
PL32,ES63,6232
PL32,ES64,5992
PL32,ES70,8919
PL32,FI19,2995
PL32,FI1B,2565
PL32,FI1C,2747
PL32,FI1D,3608
PL32,FI20,2742
PL32,FR10,3218
PL32,FR21,2867
PL32,FR22,3124
PL32,FR23,3388
PL32,FR24,3433
PL32,FR25,3632
PL32,FR26,3131
PL32,FR30,2940
PL32,FR41,2628
PL32,FR42,2444
PL32,FR43,2752
PL32,FR51,3849
PL32,FR52,4066
PL32,FR53,3903
PL32,FR61,4178
PL32,FR62,4021
PL32,FR63,3649
PL32,FR71,3157
PL32,FR72,3349
PL32,FR81,3711
PL32,FR82,3329
PL32,FR83,3065
PL32,HR03,1958
PL32,HR04,1475
PL32,HU10,846
PL32,HU21,992
PL32,HU22,1123
PL32,HU23,1192
PL32,HU31,605
PL32,HU32,650
PL32,HU33,947
PL32,IE01,4706
PL32,IE02,4502
PL32,ITC1,2829
PL32,ITC2,2839
PL32,ITC3,2821
PL32,ITC4,2528
PL32,ITF1,2757
PL32,ITF2,2945
PL32,ITF3,3139
PL32,ITF4,3085
PL32,ITF5,3227
PL32,ITF6,3581
PL32,ITG1,4083
PL32,ITG2,3585
PL32,ITH1,2064
PL32,ITH2,2197
PL32,ITH3,2214
PL32,ITH4,1919
PL32,ITH5,2417
PL32,ITI1,2608
PL32,ITI2,2668
PL32,ITI3,2539
PL32,ITI4,2919
PL32,LT00,1378
PL32,LU00,2568
PL32,LV00,1810
PL32,MT00,4377
PL32,NL11,2454
PL32,NL12,2573
PL32,NL13,2421
PL32,NL21,2424
PL32,NL22,2500
PL32,NL23,2617
PL32,NL31,2615
PL32,NL32,2627
PL32,NL33,2692
PL32,NL34,2805
PL32,NL41,2618
PL32,NL42,2502
PL32,PL11,607
PL32,PL12,596
PL32,PL21,342
PL32,PL22,529
PL32,PL31,356
PL32,PL32,143
PL32,PL33,305
PL32,PL34,834
PL32,PL41,981
PL32,PL42,1445
PL32,PL43,1182
PL32,PL51,929
PL32,PL52,692
PL32,PL61,952
PL32,PL62,1006
PL32,PL63,1227
PL32,PT11,5769
PL32,PT15,6412
PL32,PT16,5887
PL32,PT17,6188
PL32,PT18,6079
PL32,PT20,8944
PL32,PT30,8134
PL32,RO11,838
PL32,RO12,1216
PL32,RO21,1318
PL32,RO22,1828
PL32,RO31,1578
PL32,RO32,1684
PL32,RO41,1558
PL32,RO42,1110
PL32,SE11,3075
PL32,SE12,3053
PL32,SE21,2464
PL32,SE22,2301
PL32,SE23,2821
PL32,SE31,3238
PL32,SE32,3858
PL32,SE33,4275
PL32,SI01,1559
PL32,SI02,1776
PL32,SK01,957
PL32,SK02,807
PL32,SK03,586
PL32,SK04,359
PL32,UKC1,3899
PL32,UKC2,3969
PL32,UKD1,4071
PL32,UKD3,3889
PL32,UKD4,3961
PL32,UKD6,3834
PL32,UKD7,3925
PL32,UKE1,3713
PL32,UKE2,3820
PL32,UKE3,3736
PL32,UKE4,3812
PL32,UKF1,3720
PL32,UKF2,3605
PL32,UKF3,3630
PL32,UKG1,3720
PL32,UKG2,3794
PL32,UKG3,3717
PL32,UKH1,3444
PL32,UKH2,3483
PL32,UKH3,3373
PL32,UKI1,3400
PL32,UKI2,3407
PL32,UKJ1,3536
PL32,UKJ2,3439
PL32,UKJ3,3582
PL32,UKJ4,3294
PL32,UKK1,3737
PL32,UKK2,3727
PL32,UKK3,4119
PL32,UKK4,3929
PL32,UKL1,3950
PL32,UKL2,3866
PL32,UKM2,4281
PL32,UKM3,4337
PL32,UKM5,4441
PL32,UKM6,4580
PL32,UKN0,4572
PL33,AT11,1129
PL33,AT12,1050
PL33,AT13,1006
PL33,AT21,1552
PL33,AT22,1317
PL33,AT31,1310
PL33,AT32,1504
PL33,AT33,1798
PL33,AT34,2101
PL33,BE10,2558
PL33,BE21,2503
PL33,BE22,2400
PL33,BE23,2601
PL33,BE24,2553
PL33,BE25,2702
PL33,BE31,2562
PL33,BE32,2619
PL33,BE33,2398
PL33,BE34,2431
PL33,BE35,2525
PL33,BG31,2039
PL33,BG32,2156
PL33,BG33,2326
PL33,BG34,2439
PL33,BG41,2318
PL33,BG42,2501
PL33,CY00,4980
PL33,CZ01,1017
PL33,CZ02,1038
PL33,CZ03,1218
PL33,CZ04,1166
PL33,CZ05,853
PL33,CZ06,857
PL33,CZ07,668
PL33,CZ08,507
PL33,DE11,1946
PL33,DE12,2042
PL33,DE13,2245
PL33,DE14,2024
PL33,DE21,1720
PL33,DE22,1496
PL33,DE23,1512
PL33,DE24,1524
PL33,DE25,1662
PL33,DE26,1768
PL33,DE27,1870
PL33,DE30,1209
PL33,DE40,1197
PL33,DE50,1878
PL33,DE60,1764
PL33,DE71,1956
PL33,DE72,1902
PL33,DE73,1765
PL33,DE80,1482
PL33,DE91,1626
PL33,DE92,1722
PL33,DE93,1766
PL33,DE94,1998
PL33,DEA1,2161
PL33,DEA2,2187
PL33,DEA3,2062
PL33,DEA4,1860
PL33,DEA5,2054
PL33,DEB1,2067
PL33,DEB2,2242
PL33,DEB3,2099
PL33,DEC0,2270
PL33,DED2,1098
PL33,DED4,1282
PL33,DED5,1305
PL33,DEE0,1423
PL33,DEF0,1796
PL33,DEG0,1509
PL33,DK01,1995
PL33,DK02,1998
PL33,DK03,2123
PL33,DK04,2219
PL33,DK05,2386
PL33,EE00,2195
PL33,EL11,2772
PL33,EL12,2660
PL33,EL13,2704
PL33,EL14,2942
PL33,EL21,2970
PL33,EL22,3156
PL33,EL23,3319
PL33,EL24,3217
PL33,EL25,3587
PL33,EL30,3443
PL33,EL41,3528
PL33,EL42,3923
PL33,EL43,4163
PL33,ES11,5479
PL33,ES12,4948
PL33,ES13,4621
PL33,ES21,4405
PL33,ES22,4403
PL33,ES23,4558
PL33,ES24,4530
PL33,ES30,5089
PL33,ES41,5001
PL33,ES42,5174
PL33,ES43,5625
PL33,ES51,4125
PL33,ES52,4915
PL33,ES53,4573
PL33,ES61,5847
PL33,ES62,5170
PL33,ES63,6103
PL33,ES64,5854
PL33,ES70,8808
PL33,FI19,2803
PL33,FI1B,2411
PL33,FI1C,2575
PL33,FI1D,3394
PL33,FI20,2559
PL33,FR10,3008
PL33,FR21,2688
PL33,FR22,2881
PL33,FR23,3186
PL33,FR24,3238
PL33,FR25,3452
PL33,FR26,2882
PL33,FR30,2754
PL33,FR41,2430
PL33,FR42,2271
PL33,FR43,2573
PL33,FR51,3683
PL33,FR52,3864
PL33,FR53,3707
PL33,FR61,4007
PL33,FR62,3886
PL33,FR63,3491
PL33,FR71,3014
PL33,FR72,3200
PL33,FR81,3604
PL33,FR82,3221
PL33,FR83,2964
PL33,HR03,2060
PL33,HR04,1508
PL33,HU10,950
PL33,HU21,1046
PL33,HU22,1109
PL33,HU23,1258
PL33,HU31,764
PL33,HU32,854
PL33,HU33,1132
PL33,IE01,4501
PL33,IE02,4259
PL33,ITC1,2680
PL33,ITC2,2729
PL33,ITC3,2721
PL33,ITC4,2399
PL33,ITF1,2725
PL33,ITF2,2907
PL33,ITF3,3111
PL33,ITF4,3160
PL33,ITF5,3186
PL33,ITF6,3583
PL33,ITG1,4098
PL33,ITG2,3554
PL33,ITH1,1959
PL33,ITH2,2068
PL33,ITH3,2094
PL33,ITH4,1825
PL33,ITH5,2312
PL33,ITI1,2522
